-330|822.1293568043932
-981|-874.1234730495331
-461|-777.1925751721875
305|-127.02391484646489
386|702.2844077673192
-314|263.5037387777502
535|-155.28941479503192
-156|-973.6210764837933
10|576.7449910738526
-950|-266.87448033885255
-163|-602.2890199007788
-283|-329.8720948692271
-642|771.1317159311714
-732|-781.9724160030648
495|140.6978671139334
149|-78.85194765723361
-324|601.0128072281911
-897|125.52359638654252
-967|475.0468993664538
-323|639.4769243737703
596|234.11777504509928
-833|-645.1443577595703
598|-521.5212023941901
-843|963.3262358040702
473|-640.3820070134958
85|-870.8994808965904
258|-869.8995602088509
-564|-527.2860850038312
735|687.5404648049127
238|888.8850572152355
-81|326.54697699011876
-968|889.8549496745463
476|339.3523553996688
278|-967.3601458287188
266|-951.1584267135091
-954|-5.326915909624745
-790|671.1533807477963
428|-301.61180998562304
163|7.2504822998547525
603|-186.4210067417897
493|-250.2915140013538
579|-460.35763181015125
698|62.42657678314936
-166|709.6127731978904
-156|268.050113516103
269|-269.4695664830773
754|-716.764558303521
608|922.0027230033766
120|-979.28949553803
328|624.3780864766204
-376|-369.9454830776075
362|-274.2687303441427
769|-761.9970554422326
-868|-717.8053097323689
569|830.9617169497799
-632|966.602678044819
902|481.0284568454713
-614|678.4459621530048
683|163.73044117282075
-246|358.3269772319618
180|-528.8097448730937
-421|-731.3137936640896
0|-523.5218130377682
-395|-439.3218800080274
53|428.3098859059048
-536|403.7855764699832
975|491.91217205533144
242|-855.5466333135589
-639|-697.2982039397795
843|-944.7959331826773
-398|-752.0323160461514
-871|-644.9937318777903
397|552.2040610516763
-904|112.68445413889185
-912|-685.2129384006278
-576|-747.8731560005903
897|-975.042601376358
-890|-764.7128069371802
667|-714.8790385345294
893|265.56242497555013
513|936.1386431337028
191|-465.8703236564161
-463|724.3598429092683
136|-828.1101116474761
-310|383.6408056873447
-630|-731.5191792914202
-548|-214.35169936965656
-631|232.66609670603748
-621|822.2948207264878
521|550.1766923517678
-687|-534.4106058380416
-905|959.4496282354708
-380|-793.8668766438011
-587|-384.5095273603249
-469|502.84230314760157
513|168.29237103663695
534|-82.48976153388753
-48|-934.6354472525202
416|-132.81158962009965
276|288.68679617253315
-676|546.7361869751494
132|-530.9063471213658
-160|-153.63629623993518
-380|641.5235143543321
238|-660.4850263130486
-265|-192.08005931321793
970|-402.9270518279351
-652|-253.5174653438337
51|50.26506647141923
789|47.35954633732467
-565|763.7834694447324
-688|-831.3904354114843
766|938.8128633688013
-157|-208.87020500729523
-777|757.4192845550517
933|631.6404973696483
769|-769.8036198729706
-260|-857.627069251827
-731|106.70699384134514
-200|-275.58886671340053
-9|314.6642987009859
240|28.560690256225826
855|750.0619040474346
-345|802.9892013157064
-922|-665.6126536938684
-721|690.5555823048303
562|-571.6281888596413
173|109.41742623616437
442|309.68686035921064
773|997.5270376154883
-123|557.2466802162933
-656|938.8718505614672
-554|732.7734688528953
-180|355.8211546532925
850|431.4288298728252
-965|834.7291713290372
845|783.0948618116099
221|377.81230683603326
-239|-946.3988833871067
439|-385.78971744185026
-276|-550.1788663035793
117|-101.11040034996813
900|342.2848394498478
5|441.5642392466689
849|468.45372750338606
310|620.4194198516077
350|902.4598967493096
-557|510.7488083241142
254|435.75828188295577
538|-817.3998405320648
-431|196.7410270169437
519|355.23199564121023
295|-518.3476681300881
166|-720.0613666969232
-23|-456.0432483470836
903|-328.17368170794634
305|-470.36696341510265
892|-474.98826646121574
-207|314.4061178336299
906|-744.1329156682326
121|-828.163877665201
227|-737.5227079726326
249|131.41360324381026
717|-906.5597053774057
814|-275.5593891619865
-127|-927.6422361797585
-43|-24.93815129130985
-744|-447.96222705252126
81|734.0466313148399
168|-28.247546197490465
-245|-660.0864008145702
-785|884.524875797417
-794|-6.255280904875008
-528|83.96200569243751
159|-657.0921809791048
-777|722.3469286151028
-779|-4.448703343141915
866|251.80120713517817
287|630.1009889879913
-104|233.60707177478184
-815|-382.4994473893413
5|-349.25042397208995
957|-559.0534514304297
-567|529.5729654883246
419|687.779317833654
-675|-479.41325494853686
779|-453.53075858244154
401|253.78536955692698
-738|-190.3600809788269
-834|814.4288993359135
-406|189.08716107498185
872|-471.77021336517066
159|-447.61793927398185
-246|-873.2654228866295
934|962.3932618103338
586|686.0820153569969
-220|-429.78219955299596
246|-737.7139587704937
793|998.0447171427072
